nodename,batch,timestamp,task,data,in_rows,question,out_rows,out_cols,solution,version,git,fun,run,time_sec,mem_gb,cache,chk,chk_time_sec,comment,on_disk
pcmacs,,1693776896.6735222,group_by,G1_1e4_1e2_0_0,10000,sum v1 by id1,100,2,polars,0.19.1,,.group_by,2,0.000691,0.037,TRUE,30027,0.0,,FALSE
pcmacs,,1693776896.6839945,group_by,G1_1e4_1e2_0_0,10000,sum v1 by id1:id2,6272,3,polars,0.19.1,,.group_by,1,0.001867,0.04,TRUE,30027,0.0,,FALSE
pcmacs,,1693776896.6839945,group_by,G1_1e4_1e2_0_0,10000,sum v1 by id1:id2,6272,3,polars,0.19.1,,.group_by,2,0.000901,0.041,TRUE,30027,0.0,,FALSE
pcmacs,,1693776896.7709086,group_by,G1_1e4_1e2_0_0,10000,sum v1 mean v3 by id3,100,3,polars,0.19.1,,.group_by,1,0.002077,0.041,TRUE,30027.0;4999.383,0.075,,FALSE
pcmacs,,1693776896.7709086,group_by,G1_1e4_1e2_0_0,10000,sum v1 mean v3 by id3,100,3,polars,0.19.1,,.group_by,2,0.000691,0.053,TRUE,30027.0;4999.383,0.0,,FALSE
pcmacs,,1693776896.7848933,group_by,G1_1e4_1e2_0_0,10000,mean v1:v3 by id4,100,4,polars,0.19.1,,.group_by,1,0.001721,0.053,TRUE,300.146;803.821;5008.908,0.0,,FALSE
pcmacs,,1693776896.7848933,group_by,G1_1e4_1e2_0_0,10000,mean v1:v3 by id4,100,4,polars,0.19.1,,.group_by,2,0.000704,0.054,TRUE,300.146;803.821;5008.908,0.0,,FALSE
pcmacs,,1693776896.794999,group_by,G1_1e4_1e2_0_0,10000,sum v1:v3 by id6,100,4,polars,0.19.1,,.group_by,1,0.001239,0.054,TRUE,30027.0;80396.0;500378.167,0.0,,FALSE
pcmacs,,1693776896.8006048,group_by,G1_1e4_1e2_0_0,10000,sum v1:v3 by id6,100,4,polars,0.19.1,,.group_by,2,0.000466,0.055,TRUE,30027.0;80396.0;500378.167,0.0,,FALSE
pcmacs,,1693776896.814853,group_by,G1_1e4_1e2_0_0,10000,median v3 sd v3 by id4 id5,6372,4,polars,0.19.1,,.group_by,1,0.002843,0.056,TRUE,319418.835;65338.945,0.0,,FALSE
pcmacs,,1693776896.8171315,group_by,G1_1e4_1e2_0_0,10000,median v3 sd v3 by id4 id5,6372,4,polars,0.19.1,,.group_by,2,0.000969,0.056,TRUE,319418.835;65338.945,0.0,,FALSE
pcmacs,,1693776896.831035,group_by,G1_1e4_1e2_0_0,10000,max v1 - min v2 by id3,100,2,polars,0.19.1,,.group_by,1,0.001539,0.057,TRUE,399,0.0,,FALSE
pcmacs,,1693776896.8320408,group_by,G1_1e4_1e2_0_0,10000,max v1 - min v2 by id3,100,2,polars,0.19.1,,.group_by,2,0.000494,0.057,TRUE,399,0.0,,FALSE
pcmacs,,1693776896.8444731,group_by,G1_1e4_1e2_0_0,10000,sum v3 count by id1:id6,10000,8,polars,0.19.1,,.group_by,1,0.001202,0.058,TRUE,500378.167;10000.0,0.0,,FALSE
pcmacs,,1693776896.847979,group_by,G1_1e4_1e2_0_0,10000,sum v3 count by id1:id6,10000,8,polars,0.19.1,,.group_by,2,0.00083,0.06,TRUE,500378.167;10000.0,0.0,,FALSE
pcmacs,,1693776896.8651283,group_by,G1_1e5_1e2_0_0,100000,sum v1 by id1,100,2,polars,0.19.1,,.group_by,1,0.001357,0.076,TRUE,300292,0.0,,FALSE
pcmacs,,1693776896.8718596,group_by,G1_1e5_1e2_0_0,100000,sum v1 by id1,100,2,polars,0.19.1,,.group_by,2,0.001889,0.077,TRUE,300292,0.0,,FALSE
pcmacs,,1693776896.8796148,group_by,G1_1e5_1e2_0_0,100000,sum v1 by id1:id2,9999,3,polars,0.19.1,,.group_by,1,0.001739,0.078,TRUE,300292,0.0,,FALSE
pcmacs,,1693776896.8862863,group_by,G1_1e5_1e2_0_0,100000,sum v1 by id1:id2,9999,3,polars,0.19.1,,.group_by,2,0.001753,0.079,TRUE,300292,0.0,,FALSE
pcmacs,,1693776896.8947513,group_by,G1_1e5_1e2_0_0,100000,sum v1 mean v3 by id3,1000,3,polars,0.19.1,,.group_by,1,0.001637,0.081,TRUE,300292.0;50095.228,0.0,,FALSE
pcmacs,,1693776896.8959627,group_by,G1_1e5_1e2_0_0,100000,sum v1 mean v3 by id3,1000,3,polars,0.19.1,,.group_by,2,0.001325,0.081,TRUE,300292.0;50095.228,0.0,,FALSE
pcmacs,,1693776896.9037285,group_by,G1_1e5_1e2_0_0,100000,mean v1:v3 by id4,100,4,polars,0.19.1,,.group_by,1,0.000829,0.082,TRUE,300.3;800.863;5009.038,0.0,,FALSE
pcmacs,,1693776896.9112744,group_by,G1_1e5_1e2_0_0,100000,mean v1:v3 by id4,100,4,polars,0.19.1,,.group_by,2,0.000711,0.082,TRUE,300.3;800.863;5009.038,0.0,,FALSE
pcmacs,,1693776896.917973,group_by,G1_1e5_1e2_0_0,100000,sum v1:v3 by id6,1000,4,polars,0.19.1,,.group_by,1,0.001018,0.082,TRUE,300292.0;800809.0;5009219.287,0.0,,FALSE
pcmacs,,1693776896.92747,group_by,G1_1e5_1e2_0_0,100000,sum v1:v3 by id6,1000,4,polars,0.19.1,,.group_by,2,0.000988,0.082,TRUE,300292.0;800809.0;5009219.287,0.0,,FALSE
pcmacs,,1693776896.9387336,group_by,G1_1e5_1e2_0_0,100000,median v3 sd v3 by id4 id5,9999,4,polars,0.19.1,,.group_by,1,0.003066,0.08,TRUE,500133.239;283471.551,0.0,,FALSE
pcmacs,,1693776896.942243,group_by,G1_1e5_1e2_0_0,100000,median v3 sd v3 by id4 id5,9999,4,polars,0.19.1,,.group_by,2,0.001697,0.081,TRUE,500133.239;283471.551,0.0,,FALSE
pcmacs,,1693776896.95437,group_by,G1_1e5_1e2_0_0,100000,max v1 - min v2 by id3,1000,2,polars,0.19.1,,.group_by,1,0.001928,0.082,TRUE,4000,0.0,,FALSE
pcmacs,,1693776896.9582613,group_by,G1_1e5_1e2_0_0,100000,max v1 - min v2 by id3,1000,2,polars,0.19.1,,.group_by,2,0.001264,0.083,TRUE,4000,0.0,,FALSE
pcmacs,,1693776896.9752192,group_by,G1_1e5_1e2_0_0,100000,sum v3 count by id1:id6,100000,8,polars,0.19.1,,.group_by,1,0.006525,0.1,TRUE,5009219.287;100000.0,0.001,,FALSE
pcmacs,,1693776896.9856489,group_by,G1_1e5_1e2_0_0,100000,sum v3 count by id1:id6,100000,8,polars,0.19.1,,.group_by,2,0.004791,0.109,TRUE,5009219.287;100000.0,0.001,,FALSE
pcmacs,,1693776897.0959435,group_by,G1_1e6_1e2_0_0,1000000,sum v1 by id1,100,2,polars,0.19.1,,.group_by,1,0.041777,0.238,TRUE,3000297,0.0,,FALSE
pcmacs,,1693776897.1165276,group_by,G1_1e6_1e2_0_0,1000000,sum v1 by id1,100,2,polars,0.19.1,,.group_by,2,0.027322,0.239,TRUE,3000297,0.0,,FALSE
pcmacs,,1693776897.1351748,group_by,G1_1e6_1e2_0_0,1000000,sum v1 by id1:id2,10000,3,polars,0.19.1,,.group_by,1,0.013029,0.246,TRUE,3000297,0.0,,FALSE
pcmacs,,1693776897.1583354,group_by,G1_1e6_1e2_0_0,1000000,sum v1 by id1:id2,10000,3,polars,0.19.1,,.group_by,2,0.011071,0.226,TRUE,3000297,0.0,,FALSE
pcmacs,,1693776897.1723666,group_by,G1_1e6_1e2_0_0,1000000,sum v1 mean v3 by id3,10000,3,polars,0.19.1,,.group_by,1,0.008827,0.238,TRUE,3000297.0;500393.462,0.0,,FALSE
pcmacs,,1693776897.1972868,group_by,G1_1e6_1e2_0_0,1000000,sum v1 mean v3 by id3,10000,3,polars,0.19.1,,.group_by,2,0.011228,0.243,TRUE,3000297.0;500393.462,0.0,,FALSE
pcmacs,,1693776897.2441554,group_by,G1_1e6_1e2_0_0,1000000,mean v1:v3 by id4,100,4,polars,0.19.1,,.group_by,1,0.040705,0.164,TRUE,300.03;799.811;5003.666,0.0,,FALSE
pcmacs,,1693776897.2761073,group_by,G1_1e6_1e2_0_0,1000000,mean v1:v3 by id4,100,4,polars,0.19.1,,.group_by,2,0.029549,0.163,TRUE,300.03;799.811;5003.666,0.0,,FALSE
pcmacs,,1693776897.2913623,group_by,G1_1e6_1e2_0_0,1000000,sum v1:v3 by id6,10000,4,polars,0.19.1,,.group_by,1,0.006894,0.16,TRUE,3000297.0;7998131.0;50037098.685,0.0,,FALSE
pcmacs,,1693776897.3021953,group_by,G1_1e6_1e2_0_0,1000000,sum v1:v3 by id6,10000,4,polars,0.19.1,,.group_by,2,0.005152,0.162,TRUE,3000297.0;7998131.0;50037098.685,0.0,,FALSE
pcmacs,,1693776897.317525,group_by,G1_1e6_1e2_0_0,1000000,median v3 sd v3 by id4 id5,10000,4,polars,0.19.1,,.group_by,1,0.007482,0.163,TRUE,500419.393;288429.897,0.0,,FALSE
pcmacs,,1693776897.3320744,group_by,G1_1e6_1e2_0_0,1000000,median v3 sd v3 by id4 id5,10000,4,polars,0.19.1,,.group_by,2,0.00687,0.166,TRUE,500419.393;288429.897,0.0,,FALSE
pcmacs,,1693776897.3528447,group_by,G1_1e6_1e2_0_0,1000000,max v1 - min v2 by id3,10000,2,polars,0.19.1,,.group_by,1,0.010012,0.169,TRUE,39992,0.0,,FALSE
pcmacs,,1693776897.3670225,group_by,G1_1e6_1e2_0_0,1000000,max v1 - min v2 by id3,10000,2,polars,0.19.1,,.group_by,2,0.007522,0.179,TRUE,39992,0.0,,FALSE
pcmacs,,1693776897.4538522,group_by,G1_1e6_1e2_0_0,1000000,sum v3 count by id1:id6,1000000,8,polars,0.19.1,,.group_by,1,0.068699,0.345,TRUE,50037098.685;1000000.0,0.009,,FALSE
pcmacs,,1693776897.5409007,group_by,G1_1e6_1e2_0_0,1000000,sum v3 count by id1:id6,1000000,8,polars,0.19.1,,.group_by,2,0.073166,0.358,TRUE,50037098.685;1000000.0,0.008,,FALSE
pcmacs,,1693776898.2387156,group_by,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,polars,0.19.1,,.group_by,1,0.081791,1.418,TRUE,29998789,0.0,,FALSE
pcmacs,,1693776898.3174868,group_by,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,polars,0.19.1,,.group_by,2,0.083304,1.398,TRUE,29998789,0.0,,FALSE
pcmacs,,1693776898.434294,group_by,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,polars,0.19.1,,.group_by,1,0.107764,1.385,TRUE,29998789,0.0,,FALSE
pcmacs,,1693776898.56953,group_by,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,polars,0.19.1,,.group_by,2,0.123876,1.376,TRUE,29998789,0.0,,FALSE
pcmacs,,1693776898.782878,group_by,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,polars,0.19.1,,.group_by,1,0.200073,1.442,TRUE,29998789.0;4999719.622,0.006,,FALSE
pcmacs,,1693776898.9609275,group_by,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,polars,0.19.1,,.group_by,2,0.157212,1.578,TRUE,29998789.0;4999719.622,0.016,,FALSE
pcmacs,,1693776899.0290222,group_by,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,polars,0.19.1,,.group_by,1,0.059587,1.203,TRUE,299.988;799.894;4999.767,0.0,,FALSE
pcmacs,,1693776899.0881019,group_by,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,polars,0.19.1,,.group_by,2,0.052785,1.223,TRUE,299.988;799.894;4999.767,0.0,,FALSE
pcmacs,,1693776899.1917183,group_by,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,polars,0.19.1,,.group_by,1,0.09524,1.248,TRUE,29998789.0;79989360.0;499976651.408,0.002,,FALSE
pcmacs,,1693776899.3054361,group_by,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,polars,0.19.1,,.group_by,2,0.103969,0.841,TRUE,29998789.0;79989360.0;499976651.408,0.002,,FALSE
pcmacs,,1693776899.3892329,group_by,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,10000,4,polars,0.19.1,,.group_by,1,0.090044,0.884,TRUE,499920.14;288648.108,0.0,,FALSE
pcmacs,,1693776899.4947317,group_by,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,10000,4,polars,0.19.1,,.group_by,2,0.087227,0.886,TRUE,499920.14;288648.108,0.001,,FALSE
pcmacs,,1693776899.70191,group_by,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,polars,0.19.1,,.group_by,1,0.20071,0.882,TRUE,399882,0.0,,FALSE
pcmacs,,1693776899.9011438,group_by,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,polars,0.19.1,,.group_by,2,0.192017,0.837,TRUE,399882,0.0,,FALSE
pcmacs,,1693776900.7867649,group_by,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,polars,0.19.1,,.group_by,1,0.849606,2.092,TRUE,499976651.408;10000000.0,0.044,,FALSE
pcmacs,,1693776901.6791377,group_by,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,polars,0.19.1,,.group_by,2,0.800551,2.018,TRUE,499976651.408;10000000.0,0.055,,FALSE
pcmacs,,1693776901.7399383,group_by,G1_1e4_1e2_10_0,10000,sum v1 by id1,91,2,polars,0.19.1,,.group_by,1,0.012962,1.985,TRUE,27044,0.0,,FALSE
pcmacs,,1693776901.744665,group_by,G1_1e4_1e2_10_0,10000,sum v1 by id1,91,2,polars,0.19.1,,.group_by,2,0.001467,1.975,TRUE,27044,0.0,,FALSE
pcmacs,,1693776901.7493517,group_by,G1_1e4_1e2_10_0,10000,sum v1 by id1:id2,5276,3,polars,0.19.1,,.group_by,1,0.000858,1.976,TRUE,27044,0.0,,FALSE
pcmacs,,1693776901.7580307,group_by,G1_1e4_1e2_10_0,10000,sum v1 by id1:id2,5276,3,polars,0.19.1,,.group_by,2,0.000867,1.977,TRUE,27044,0.0,,FALSE
pcmacs,,1693776901.7674172,group_by,G1_1e4_1e2_10_0,10000,sum v1 mean v3 by id3,91,3,polars,0.19.1,,.group_by,1,0.001664,1.965,TRUE,27044.0;4546.897,0.0,,FALSE
pcmacs,,1693776901.7729216,group_by,G1_1e4_1e2_10_0,10000,sum v1 mean v3 by id3,91,3,polars,0.19.1,,.group_by,2,0.002146,1.948,TRUE,27044.0;4546.897,0.0,,FALSE
pcmacs,,1693776901.7772424,group_by,G1_1e4_1e2_10_0,10000,mean v1:v3 by id4,91,4,polars,0.19.1,,.group_by,1,0.000667,1.948,TRUE,272.527;730.148;4555.48,0.0,,FALSE
pcmacs,,1693776901.7821789,group_by,G1_1e4_1e2_10_0,10000,mean v1:v3 by id4,91,4,polars,0.19.1,,.group_by,2,0.000409,1.948,TRUE,272.527;730.148;4555.48,0.0,,FALSE
pcmacs,,1693776901.7931979,group_by,G1_1e4_1e2_10_0,10000,sum v1:v3 by id6,91,4,polars,0.19.1,,.group_by,1,0.001418,1.941,TRUE,27044.0;72373.0;449477.652,0.0,,FALSE
pcmacs,,1693776901.7952924,group_by,G1_1e4_1e2_10_0,10000,sum v1:v3 by id6,91,4,polars,0.19.1,,.group_by,2,0.000527,1.941,TRUE,27044.0;72373.0;449477.652,0.0,,FALSE
pcmacs,,1693776901.8123188,group_by,G1_1e4_1e2_10_0,10000,median v3 sd v3 by id4 id5,5347,4,polars,0.19.1,,.group_by,1,0.002701,1.93,TRUE,253393.367;50979.493,0.0,,FALSE
pcmacs,,1693776901.8135238,group_by,G1_1e4_1e2_10_0,10000,median v3 sd v3 by id4 id5,5347,4,polars,0.19.1,,.group_by,2,0.00101,1.93,TRUE,253393.367;50979.493,0.0,,FALSE
pcmacs,,1693776901.8256564,group_by,G1_1e4_1e2_10_0,10000,max v1 - min v2 by id3,91,2,polars,0.19.1,,.group_by,1,0.001264,1.92,TRUE,363,0.0,,FALSE
pcmacs,,1693776901.8256564,group_by,G1_1e4_1e2_10_0,10000,max v1 - min v2 by id3,91,2,polars,0.19.1,,.group_by,2,0.000464,1.92,TRUE,363,0.0,,FALSE
pcmacs,,1693776901.8377724,group_by,G1_1e4_1e2_10_0,10000,sum v3 count by id1:id6,10000,8,polars,0.19.1,,.group_by,1,0.001068,1.921,TRUE,449477.652;10000.0,0.0,,FALSE
pcmacs,,1693776901.8411548,group_by,G1_1e4_1e2_10_0,10000,sum v3 count by id1:id6,10000,8,polars,0.19.1,,.group_by,2,0.00198,1.911,TRUE,449477.652;10000.0,0.0,,FALSE
pcmacs,,1693776901.87549,group_by,G1_1e5_1e2_10_0,100000,sum v1 by id1,91,2,polars,0.19.1,,.group_by,1,0.001787,1.818,TRUE,270421,0.0,,FALSE
pcmacs,,1693776901.8816292,group_by,G1_1e5_1e2_10_0,100000,sum v1 by id1,91,2,polars,0.19.1,,.group_by,2,0.001204,1.818,TRUE,270421,0.0,,FALSE
pcmacs,,1693776901.8898256,group_by,G1_1e5_1e2_10_0,100000,sum v1 by id1:id2,8280,3,polars,0.19.1,,.group_by,1,0.002846,1.819,TRUE,270421,0.0,,FALSE
pcmacs,,1693776901.8961084,group_by,G1_1e5_1e2_10_0,100000,sum v1 by id1:id2,8280,3,polars,0.19.1,,.group_by,2,0.001954,1.82,TRUE,270421,0.0,,FALSE
pcmacs,,1693776901.9041371,group_by,G1_1e5_1e2_10_0,100000,sum v1 mean v3 by id3,901,3,polars,0.19.1,,.group_by,1,0.001844,1.82,TRUE,270421.0;45102.875,0.0,,FALSE
pcmacs,,1693776901.912,group_by,G1_1e5_1e2_10_0,100000,sum v1 mean v3 by id3,901,3,polars,0.19.1,,.group_by,2,0.001295,1.821,TRUE,270421.0;45102.875,0.0,,FALSE
pcmacs,,1693776901.9199622,group_by,G1_1e5_1e2_10_0,100000,mean v1:v3 by id4,91,4,polars,0.19.1,,.group_by,1,0.00139,1.82,TRUE,273.553;728.905;4557.974,0.0,,FALSE
pcmacs,,1693776901.9225888,group_by,G1_1e5_1e2_10_0,100000,mean v1:v3 by id4,91,4,polars,0.19.1,,.group_by,2,0.00135,1.82,TRUE,273.553;728.905;4557.974,0.0,,FALSE
pcmacs,,1693776901.931961,group_by,G1_1e5_1e2_10_0,100000,sum v1:v3 by id6,901,4,polars,0.19.1,,.group_by,1,0.001628,1.819,TRUE,270421.0;720829.0;4508009.682,0.0,,FALSE
pcmacs,,1693776901.939889,group_by,G1_1e5_1e2_10_0,100000,sum v1:v3 by id6,901,4,polars,0.19.1,,.group_by,2,0.001405,1.82,TRUE,270421.0;720829.0;4508009.682,0.0,,FALSE
pcmacs,,1693776901.9505968,group_by,G1_1e5_1e2_10_0,100000,median v3 sd v3 by id4 id5,8280,4,polars,0.19.1,,.group_by,1,0.002866,1.818,TRUE,413542.728;233670.694,0.0,,FALSE
pcmacs,,1693776901.9610116,group_by,G1_1e5_1e2_10_0,100000,median v3 sd v3 by id4 id5,8280,4,polars,0.19.1,,.group_by,2,0.003355,1.809,TRUE,413542.728;233670.694,0.0,,FALSE
pcmacs,,1693776901.964562,group_by,G1_1e5_1e2_10_0,100000,max v1 - min v2 by id3,901,2,polars,0.19.1,,.group_by,1,0.001488,1.81,TRUE,3604,0.0,,FALSE
pcmacs,,1693776901.9712646,group_by,G1_1e5_1e2_10_0,100000,max v1 - min v2 by id3,901,2,polars,0.19.1,,.group_by,2,0.001242,1.81,TRUE,3604,0.0,,FALSE
pcmacs,,1693776901.990215,group_by,G1_1e5_1e2_10_0,100000,sum v3 count by id1:id6,100000,8,polars,0.19.1,,.group_by,1,0.006735,1.825,TRUE,4508009.682;100000.0,0.001,,FALSE
pcmacs,,1693776902.0014906,group_by,G1_1e5_1e2_10_0,100000,sum v3 count by id1:id6,100000,8,polars,0.19.1,,.group_by,2,0.005587,1.638,TRUE,4508009.682;100000.0,0.001,,FALSE
pcmacs,,1693776902.136649,group_by,G1_1e6_1e2_10_0,1000000,sum v1 by id1,91,2,polars,0.19.1,,.group_by,1,0.033643,0.575,TRUE,2700684,0.0,,FALSE
pcmacs,,1693776902.1680207,group_by,G1_1e6_1e2_10_0,1000000,sum v1 by id1,91,2,polars,0.19.1,,.group_by,2,0.029946,0.569,TRUE,2700684,0.0,,FALSE
pcmacs,,1693776902.1837308,group_by,G1_1e6_1e2_10_0,1000000,sum v1 by id1:id2,8281,3,polars,0.19.1,,.group_by,1,0.016272,0.537,TRUE,2700684,0.0,,FALSE
pcmacs,,1693776902.2057261,group_by,G1_1e6_1e2_10_0,1000000,sum v1 by id1:id2,8281,3,polars,0.19.1,,.group_by,2,0.012578,0.535,TRUE,2700684,0.0,,FALSE
pcmacs,,1693776902.2304811,group_by,G1_1e6_1e2_10_0,1000000,sum v1 mean v3 by id3,9001,3,polars,0.19.1,,.group_by,1,0.010812,0.547,TRUE,2700684.0;450405.971,0.0,,FALSE
pcmacs,,1693776902.2489135,group_by,G1_1e6_1e2_10_0,1000000,sum v1 mean v3 by id3,9001,3,polars,0.19.1,,.group_by,2,0.010587,0.554,TRUE,2700684.0;450405.971,0.001,,FALSE
pcmacs,,1693776902.2991304,group_by,G1_1e6_1e2_10_0,1000000,mean v1:v3 by id4,91,4,polars,0.19.1,,.group_by,1,0.045015,0.513,TRUE,273.094;727.793;4554.073,0.0,,FALSE
pcmacs,,1693776902.325536,group_by,G1_1e6_1e2_10_0,1000000,mean v1:v3 by id4,91,4,polars,0.19.1,,.group_by,2,0.028154,0.51,TRUE,273.094;727.793;4554.073,0.0,,FALSE
pcmacs,,1693776902.3508682,group_by,G1_1e6_1e2_10_0,1000000,sum v1:v3 by id6,9001,4,polars,0.19.1,,.group_by,1,0.011974,0.509,TRUE,2700684.0;7198551.0;45036571.338,0.0,,FALSE
pcmacs,,1693776902.3719003,group_by,G1_1e6_1e2_10_0,1000000,sum v1:v3 by id6,9001,4,polars,0.19.1,,.group_by,2,0.011157,0.503,TRUE,2700684.0;7198551.0;45036571.338,0.0,,FALSE
pcmacs,,1693776902.3871436,group_by,G1_1e6_1e2_10_0,1000000,median v3 sd v3 by id4 id5,8281,4,polars,0.19.1,,.group_by,1,0.011773,0.508,TRUE,414357.141;238737.826,0.0,,FALSE
pcmacs,,1693776902.4029005,group_by,G1_1e6_1e2_10_0,1000000,median v3 sd v3 by id4 id5,8281,4,polars,0.19.1,,.group_by,2,0.012261,0.506,TRUE,414357.141;238737.826,0.0,,FALSE
pcmacs,,1693776902.4254825,group_by,G1_1e6_1e2_10_0,1000000,max v1 - min v2 by id3,9001,2,polars,0.19.1,,.group_by,1,0.013744,0.521,TRUE,35981,0.0,,FALSE
pcmacs,,1693776902.4376237,group_by,G1_1e6_1e2_10_0,1000000,max v1 - min v2 by id3,9001,2,polars,0.19.1,,.group_by,2,0.010695,0.53,TRUE,35981,0.0,,FALSE
pcmacs,,1693776902.534216,group_by,G1_1e6_1e2_10_0,1000000,sum v3 count by id1:id6,999997,8,polars,0.19.1,,.group_by,1,0.078465,0.691,TRUE,45036571.338;1000000.0,0.006,,FALSE
pcmacs,,1693776902.6505911,group_by,G1_1e6_1e2_10_0,1000000,sum v3 count by id1:id6,999997,8,polars,0.19.1,,.group_by,2,0.104836,0.336,TRUE,45036571.338;1000000.0,0.006,,FALSE
pcmacs,,1693776903.3489175,group_by,G1_1e7_1e2_10_0,10000000,sum v1 by id1,91,2,polars,0.19.1,,.group_by,1,0.106587,1.314,TRUE,26998588,0.0,,FALSE
pcmacs,,1693776903.4406474,group_by,G1_1e7_1e2_10_0,10000000,sum v1 by id1,91,2,polars,0.19.1,,.group_by,2,0.089048,1.363,TRUE,26998588,0.0,,FALSE
pcmacs,,1693776903.5672119,group_by,G1_1e7_1e2_10_0,10000000,sum v1 by id1:id2,8281,3,polars,0.19.1,,.group_by,1,0.117769,1.351,TRUE,26998588,0.0,,FALSE
pcmacs,,1693776903.7314885,group_by,G1_1e7_1e2_10_0,10000000,sum v1 by id1:id2,8281,3,polars,0.19.1,,.group_by,2,0.152123,1.171,TRUE,26998588,0.0,,FALSE
pcmacs,,1693776903.9664834,group_by,G1_1e7_1e2_10_0,10000000,sum v1 mean v3 by id3,90001,3,polars,0.19.1,,.group_by,1,0.228145,0.82,TRUE,26998588.0;4498637.521,0.0,,FALSE
pcmacs,,1693776904.182883,group_by,G1_1e7_1e2_10_0,10000000,sum v1 mean v3 by id3,90001,3,polars,0.19.1,,.group_by,2,0.208884,0.834,TRUE,26998588.0;4498637.521,0.001,,FALSE
pcmacs,,1693776904.2757657,group_by,G1_1e7_1e2_10_0,10000000,mean v1:v3 by id4,91,4,polars,0.19.1,,.group_by,1,0.08616,0.8,TRUE,272.974;727.938;4549.184,0.0,,FALSE
pcmacs,,1693776904.3615026,group_by,G1_1e7_1e2_10_0,10000000,mean v1:v3 by id4,91,4,polars,0.19.1,,.group_by,2,0.08093,0.823,TRUE,272.974;727.938;4549.184,0.0,,FALSE
pcmacs,,1693776904.516584,group_by,G1_1e7_1e2_10_0,10000000,sum v1:v3 by id6,90001,4,polars,0.19.1,,.group_by,1,0.160854,0.825,TRUE,26998588.0;71993788.0;449932870.447,0.001,,FALSE
pcmacs,,1693776904.6890657,group_by,G1_1e7_1e2_10_0,10000000,sum v1:v3 by id6,90001,4,polars,0.19.1,,.group_by,2,0.153163,0.824,TRUE,26998588.0;71993788.0;449932870.447,0.001,,FALSE
pcmacs,,1693776904.8457143,group_by,G1_1e7_1e2_10_0,10000000,median v3 sd v3 by id4 id5,8281,4,polars,0.19.1,,.group_by,1,0.158537,0.837,TRUE,413825.523;239012.471,0.001,,FALSE
pcmacs,,1693776904.9877536,group_by,G1_1e7_1e2_10_0,10000000,median v3 sd v3 by id4 id5,8281,4,polars,0.19.1,,.group_by,2,0.141569,0.852,TRUE,413825.523;239012.471,0.0,,FALSE
pcmacs,,1693776905.192017,group_by,G1_1e7_1e2_10_0,10000000,max v1 - min v2 by id3,90001,2,polars,0.19.1,,.group_by,1,0.189173,0.836,TRUE,359814,0.0,,FALSE
pcmacs,,1693776905.397137,group_by,G1_1e7_1e2_10_0,10000000,max v1 - min v2 by id3,90001,2,polars,0.19.1,,.group_by,2,0.197422,0.819,TRUE,359814,0.0,,FALSE
pcmacs,,1693776906.3416798,group_by,G1_1e7_1e2_10_0,10000000,sum v3 count by id1:id6,9999458,8,polars,0.19.1,,.group_by,1,0.883699,1.952,TRUE,449932870.447;10000000.0,0.063,,FALSE
pcmacs,,1693776907.3308902,group_by,G1_1e7_1e2_10_0,10000000,sum v3 count by id1:id6,9999458,8,polars,0.19.1,,.group_by,2,0.88654,2.06,TRUE,449932870.447;10000000.0,0.066,,FALSE
